X     Y     River     Chainage
403430.000    488420.000    KOTT-CUL-02       0.000   
403410.375    488416.063    KOTT-CUL-02      20.000   
403380.969    488410.188    KOTT-CUL-02      50.000   
403380.500    488410.094    KOTT-CUL-02      50.495   
403380.000    488410.000    KOTT-CUL-02      50.990   
402780.000    487980.000    KOTT-LINK-03       0.000   
402805.000    487945.000    KOTT-LINK-03      43.012   
402830.000    487910.000    KOTT-LINK-03      86.023   
402740.000    487850.000    KOTT-CUL-03       0.000   
402750.281    487832.844    KOTT-CUL-03      20.000   
402769.844    487800.250    KOTT-CUL-03      58.000   
402769.906    487800.125    KOTT-CUL-03      58.155   
402770.000    487800.000    KOTT-CUL-03      58.310   
402670.000    487530.000    KOTT-LINK-04       0.000   
402685.000    487515.000    KOTT-LINK-04      21.213   
402700.000    487500.000    KOTT-LINK-04      42.426   
402630.000    487420.000    KOTT-CUL-04       0.000   
402638.938    487402.125    KOTT-CUL-04      20.000   
402649.688    487380.656    KOTT-CUL-04      44.000   
402649.844    487380.313    KOTT-CUL-04      44.361   
402650.000    487380.000    KOTT-CUL-04      44.721   
402830.000    487270.000    KOTT-LINK-05       0.000   
402805.000    487265.000    KOTT-LINK-05      25.495   
402780.000    487260.000    KOTT-LINK-05      50.990   
402800.000    487200.000    KOTT-CUL-05       0.000   
402783.344    487188.906    KOTT-CUL-05      20.000   
402770.031    487180.031    KOTT-CUL-05      36.000   
406230.000    490330.000    SEA_PLANE_RUNWAY       0.000   
406172.594    490307.656    SEA_PLANE_RUNWAY      81.000   
406115.156    490285.344    SEA_PLANE_RUNWAY     162.000   
406070.156    490267.844    SEA_PLANE_RUNWAY     225.500   
406025.125    490250.344    SEA_PLANE_RUNWAY     289.000   
405989.344    490236.406    SEA_PLANE_RUNWAY     339.500   
405953.531    490222.500    SEA_PLANE_RUNWAY     390.000   
405882.656    490194.906    SEA_PLANE_RUNWAY     490.000   
405811.687    490167.563    SEA_PLANE_RUNWAY     590.000   
405666.156    490111.594    SEA_PLANE_RUNWAY     795.000   
405520.625    490055.625    SEA_PLANE_RUNWAY    1000.000   
405520.625    490055.625    SEA_PLANE_RUNWAY    1000.000   
405518.500    490054.813    SEA_PLANE_RUNWAY    1003.000   
405516.375    490054.000    SEA_PLANE_RUNWAY    1006.000   
405402.281    490009.469    SEA_PLANE_RUNWAY    1167.000   
405288.313    489964.688    SEA_PLANE_RUNWAY    1328.000   
405231.688    489942.438    SEA_PLANE_RUNWAY    1408.000   
405175.063    489920.188    SEA_PLANE_RUNWAY    1488.000   
405170.813    489918.531    SEA_PLANE_RUNWAY    1494.000   
405166.563    489916.875    SEA_PLANE_RUNWAY    1500.000   
405166.563    489916.875    SEA_PLANE_RUNWAY    1500.000   
405165.781    489916.563    SEA_PLANE_RUNWAY    1501.097   
405165.000    489916.250    SEA_PLANE_RUNWAY    1502.193   
405165.000    489916.250    SEA_PLANE_RUNWAY    1502.193   
405088.969    489886.375    SEA_PLANE_RUNWAY    1609.597   
405012.938    489856.500    SEA_PLANE_RUNWAY    1717.000   
404971.875    489840.375    SEA_PLANE_RUNWAY    1775.000   
404930.812    489824.250    SEA_PLANE_RUNWAY    1833.000   
404806.906    489776.688    SEA_PLANE_RUNWAY    2007.500   
404682.969    489729.219    SEA_PLANE_RUNWAY    2182.000   
404682.969    489729.219    SEA_PLANE_RUNWAY    2182.000   
404642.500    489713.719    SEA_PLANE_RUNWAY    2239.000   
404602.000    489698.219    SEA_PLANE_RUNWAY    2296.000   
404554.063    489679.844    SEA_PLANE_RUNWAY    2363.500   
404506.125    489661.500    SEA_PLANE_RUNWAY    2431.000   
404478.062    489650.750    SEA_PLANE_RUNWAY    2470.500   
404450.000    489640.000    SEA_PLANE_RUNWAY    2510.000   
407140.000    487280.000    RAMPALAWATTA_LAKE       0.000   
407100.000    487240.000    RAMPALAWATTA_LAKE       2.000   
407060.000    487200.000    RAMPALAWATTA_LAKE       4.000   
406500.000    490790.000    SEA_PLN_RUNWAY_LINK01       0.000   0
406480.000    490765.000    SEA_PLN_RUNWAY_LINK01      10.000   0
406460.000    490740.000    SEA_PLN_RUNWAY_LINK01      20.000   0
406420.000    490780.000    SEA_PLN_RUNWAY_CULVERT01       0.000.344
406410.000    490760.000    SEA_PLN_RUNWAY_CULVERT01      10.000.656
406400.000    490740.000    SEA_PLN_RUNWAY_CULVERT01      20.000.344
405610.000    490200.000    SEA_PLN_RUNWAY_LINK02       0.000   0
405600.000    490175.000    SEA_PLN_RUNWAY_LINK02      10.000   0
405590.000    490150.000    SEA_PLN_RUNWAY_LINK02      20.000   0
405490.000    490140.000    SEA_PLN_RUNWAY_CULVERT02       0.000.531
405475.000    490115.000    SEA_PLN_RUNWAY_CULVERT02      10.000.781
405460.000    490090.000    SEA_PLN_RUNWAY_CULVERT02      20.000.531
404810.000    489970.000    SEA_PLN_RUNWAY_LINK03       0.000   0
404825.000    489935.000    SEA_PLN_RUNWAY_LINK03      10.000   0
404840.000    489900.000    SEA_PLN_RUNWAY_LINK03      20.000   0
404740.000    489950.000    SEA_PLN_RUNWAY_CULVERT03       0.000.375
404735.000    489910.000    SEA_PLN_RUNWAY_CULVERT03      10.000.188
404730.000    489870.000    SEA_PLN_RUNWAY_CULVERT03      20.000.375
407010.000    487230.000    RAMPALAWATTA_CULVERT       0.000    
407004.000    487222.000    RAMPALAWATTA_CULVERT      10.000    
406980.000    487190.000    RAMPALAWATTA_CULVERT      50.000    
406690.000    486780.000    PL_CUL_01       0.000    
406670.000    486770.000    PL_CUL_01      10.000    
406650.000    486760.000    PL_CUL_01      20.000    
408420.000    484940.000    FC-KIM-RIGHT       0.000    
408350.000    484955.000    FC-KIM-RIGHT      10.000    
408280.000    484970.000    FC-KIM-RIGHT      20.000    
407310.000    484260.000    FC-KIM-CENTRE       0.000    
407285.000    484315.000    FC-KIM-CENTRE      10.000    
407260.000    484370.000    FC-KIM-CENTRE      20.000    
406280.000    484900.000    FC-KIM-LEFT       0.000    
406330.000    484930.000    FC-KIM-LEFT      10.000    
406380.000    484960.000    FC-KIM-LEFT      20.000    
408320.000    485030.000    PANNIPITIYA_RD_01       0.000    
408270.000    485030.000    PANNIPITIYA_RD_01      10.000    
408220.000    485030.000    PANNIPITIYA_RD_01      20.000    
407410.000    484400.000    POLWATTA_RD_01       0.000    
407380.000    484435.000    POLWATTA_RD_01      10.000    
407350.000    484470.000    POLWATTA_RD_01      20.000    
406410.000    484850.000    PAMUNUWA_RD       0.000    
406450.000    484885.000    PAMUNUWA_RD      10.000    
406490.000    484920.000    PAMUNUWA_RD      20.000    
407380.000    484380.000    POLWATTA_RD_02       0.000    
407355.000    484410.000    POLWATTA_RD_02      10.000    
407330.000    484440.000    POLWATTA_RD_02      20.000    
407360.000    484360.000    POLWATTA_RD_03       0.000    
407335.000    484390.000    POLWATTA_RD_03      10.000    
407310.000    484420.000    POLWATTA_RD_03      20.000    
407340.000    484340.000    POLWATTA_RD_04       0.000    
407315.000    484370.000    POLWATTA_RD_04      10.000    
407290.000    484400.000    POLWATTA_RD_04      20.000    
408310.000    485050.000    PANNIPITIYA_RD_02       0.000    
408265.000    485050.000    PANNIPITIYA_RD_02      10.000    
408220.000    485050.000    PANNIPITIYA_RD_02      20.000    
408300.000    485070.000    PANNIPITIYA_RD_03       0.000    
408260.000    485070.000    PANNIPITIYA_RD_03      10.000    
408220.000    485070.000    PANNIPITIYA_RD_03      20.000    
408290.000    485090.000    PANNIPITIYA_RD_04       0.000    
408250.000    485090.000    PANNIPITIYA_RD_04      10.000    
408210.000    485090.000    PANNIPITIYA_RD_04      20.000    
409170.000    493510.000    KELANI_UPSTREAM       0.000    
409284.563    493614.563    KELANI_UPSTREAM     155.500    
409410.938    493694.094    KELANI_UPSTREAM     311.000    
409868.531    493594.312    KELANI_UPSTREAM     785.000    
410327.750    493487.406    KELANI_UPSTREAM    1259.000    
410827.500    493309.531    KELANI_UPSTREAM    1794.500    
411296.469    493084.063    KELANI_UPSTREAM    2330.000    
411818.938    493213.344    KELANI_UPSTREAM    2870.000    
412354.531    493223.531    KELANI_UPSTREAM    3410.000    
412734.781    493107.031    KELANI_UPSTREAM    3810.500    
412969.906    492844.937    KELANI_UPSTREAM    4211.000    
413276.969    493363.469    KELANI_UPSTREAM    4823.000    
413727.563    493762.719    KELANI_UPSTREAM    5435.000    
414219.313    493715.781    KELANI_UPSTREAM    5956.000    
414705.094    493642.563    KELANI_UPSTREAM    6477.000    
415182.625    493825.563    KELANI_UPSTREAM    6991.000    
415673.031    493963.438    KELANI_UPSTREAM    7505.000    
416002.531    494096.594    KELANI_UPSTREAM    7873.500    
416079.031    493758.063    KELANI_UPSTREAM    8242.000    
416102.625    493089.813    KELANI_UPSTREAM    8951.500    
416497.719    492509.969    KELANI_UPSTREAM    9661.000    
416597.656    492096.313    KELANI_UPSTREAM   10090.000    
416708.344    491692.656    KELANI_UPSTREAM   10519.000    
416880.875    491652.438    KELANI_UPSTREAM   10698.500    
417059.469    491661.500    KELANI_UPSTREAM   10878.000    
417325.062    491670.000    KELANI_UPSTREAM   11144.500    
417587.250    491635.406    KELANI_UPSTREAM   11411.000    
418022.500    491415.500    KELANI_UPSTREAM   11905.000    
418455.500    491184.844    KELANI_UPSTREAM   12399.000    
418904.250    491012.031    KELANI_UPSTREAM   12881.500    
419260.750    490690.906    KELANI_UPSTREAM   13364.000    
419621.344    490469.469    KELANI_UPSTREAM   13791.500    
420032.625    490390.000    KELANI_UPSTREAM   14219.000    
420500.344    490237.875    KELANI_UPSTREAM   14732.000    
420539.094    489745.969    KELANI_UPSTREAM   15245.000    
420751.906    489722.156    KELANI_UPSTREAM   15466.500    
420968.906    489716.656    KELANI_UPSTREAM   15688.000    
421221.188    489702.781    KELANI_UPSTREAM   15949.000    
421434.219    489847.000    KELANI_UPSTREAM   16210.000    
421598.313    490311.656    KELANI_UPSTREAM   16716.000    
422055.594    490157.406    KELANI_UPSTREAM   17222.000    
422418.594    489937.625    KELANI_UPSTREAM   17648.500    
422812.438    489853.375    KELANI_UPSTREAM   18075.000    
423189.313    490126.719    KELANI_UPSTREAM   18586.000    
423682.313    490009.813    KELANI_UPSTREAM   19097.000    
424209.906    490309.875    KELANI_UPSTREAM   19748.500    
424770.000    490510.000    KELANI_UPSTREAM   20400.000    
404920.000    485580.000    LAKE_06    -135.000    
404956.188    485636.969    LAKE_06     -67.500    
404990.000    485694.625    LAKE_06       0.000    
405009.281    485725.719    LAKE_06      37.500    
405036.844    485750.094    LAKE_06      75.000    
405063.000    485765.813    LAKE_06     105.500    
405091.938    485774.375    LAKE_06     136.000    
405120.000    485780.000    LAKE_06     164.624    
405166.844    485795.625    LAKE_06     214.000    
405210.938    485808.844    LAKE_06     260.000    
405254.313    485823.219    LAKE_06     306.000    
405290.000    485850.000    LAKE_06     350.611    
405324.688    485877.750    LAKE_06     395.000    
405372.719    485914.531    LAKE_06     455.500    
405416.344    485956.344    LAKE_06     516.000    
405445.156    485975.094    LAKE_06     550.500    
405474.438    485993.344    LAKE_06     585.000    
405505.656    486016.750    LAKE_06     624.000    
405536.156    486104.594    LAKE_06     718.000    
405613.344    486183.344    LAKE_06     831.000    
405698.750    486228.750    LAKE_06     944.000    
405937.938    486300.000    LAKE_06    1202.000    
406010.000    486504.000    LAKE_06    1460.000    
406010.000    486507.000    LAKE_06    1463.000    
406010.000    486510.000    LAKE_06    1466.000    
401500.000    493450.000    NEW_DEMATAGODA_CANAL       0.000    
401502.969    493453.781    NEW_DEMATAGODA_CANAL       5.000    
401505.938    493457.531    NEW_DEMATAGODA_CANAL      10.000    
401562.219    493529.188    NEW_DEMATAGODA_CANAL     105.000    
401617.469    493601.594    NEW_DEMATAGODA_CANAL     200.000    
401669.313    493682.281    NEW_DEMATAGODA_CANAL     300.000    
401720.156    493763.594    NEW_DEMATAGODA_CANAL     400.000    
401769.500    493845.844    NEW_DEMATAGODA_CANAL     500.000    
401818.844    493928.094    NEW_DEMATAGODA_CANAL     600.000    
401821.500    493932.094    NEW_DEMATAGODA_CANAL     605.000    
401824.281    493936.000    NEW_DEMATAGODA_CANAL     610.000    
401829.875    493943.812    NEW_DEMATAGODA_CANAL     620.000    
401835.438    493951.594    NEW_DEMATAGODA_CANAL     630.000    
401841.000    493959.406    NEW_DEMATAGODA_CANAL     640.000    
401846.594    493967.219    NEW_DEMATAGODA_CANAL     650.000    
401860.531    493986.719    NEW_DEMATAGODA_CANAL     675.000    
401868.875    493998.438    NEW_DEMATAGODA_CANAL     690.000    
401869.438    493999.219    NEW_DEMATAGODA_CANAL     691.000    
401870.000    494000.000    NEW_DEMATAGODA_CANAL     692.000    
401910.000    493970.000    KITTAMPAHUWA_ELA       0.000    
402018.688    494171.156    KITTAMPAHUWA_ELA     250.000    
402137.750    494366.406    KITTAMPAHUWA_ELA     500.000    
402255.188    494562.594    KITTAMPAHUWA_ELA     750.000    
402340.000    494772.188    KITTAMPAHUWA_ELA    1000.000    
402340.000    494816.094    KITTAMPAHUWA_ELA    1048.000    
402340.000    494860.000    KITTAMPAHUWA_ELA    1096.000    
399530.000    495230.000    NEW MUTWAL TUNNEL     -28.000    
399530.000    495242.969    NEW MUTWAL TUNNEL     -14.000    
399530.000    495255.969    NEW MUTWAL TUNNEL       0.000    
399530.000    495270.094    NEW MUTWAL TUNNEL      15.250    
399530.000    495284.250    NEW MUTWAL TUNNEL      30.500    
399530.344    495298.375    NEW MUTWAL TUNNEL      45.750    
399530.938    495312.500    NEW MUTWAL TUNNEL      61.000    
399531.500    495326.625    NEW MUTWAL TUNNEL      76.250    
399532.094    495340.750    NEW MUTWAL TUNNEL      91.500    
399532.656    495354.875    NEW MUTWAL TUNNEL     106.750    
399533.250    495369.000    NEW MUTWAL TUNNEL     122.000    
399533.281    495369.938    NEW MUTWAL TUNNEL     123.000    
399535.531    496044.469    NEW MUTWAL TUNNEL     862.000    
399523.719    496056.281    NEW MUTWAL TUNNEL     880.000    
399511.938    496068.063    NEW MUTWAL TUNNEL     898.000    
399499.094    496078.719    NEW MUTWAL TUNNEL     916.000    
399486.063    496089.156    NEW MUTWAL TUNNEL     934.000    
399473.031    496099.563    NEW MUTWAL TUNNEL     952.000    
399460.000    496110.000    NEW MUTWAL TUNNEL     970.000    
398720.000    492530.000    ST.SEBASTIAN_SOUTH_DIVERSION       0.000   
398716.594    492530.844    ST.SEBASTIAN_SOUTH_DIVERSION       3.500   
398713.188    492531.719    ST.SEBASTIAN_SOUTH_DIVERSION       7.000   
398667.938    492543.031    ST.SEBASTIAN_SOUTH_DIVERSION      53.500   
398623.406    492556.625    ST.SEBASTIAN_SOUTH_DIVERSION     100.000   
398576.813    492575.281    ST.SEBASTIAN_SOUTH_DIVERSION     150.000   
398530.031    492593.313    ST.SEBASTIAN_SOUTH_DIVERSION     200.000   
398434.844    492625.063    ST.SEBASTIAN_SOUTH_DIVERSION     300.000   
398340.719    492659.719    ST.SEBASTIAN_SOUTH_DIVERSION     400.000   
398337.313    492660.531    ST.SEBASTIAN_SOUTH_DIVERSION     403.500   
398333.844    492661.219    ST.SEBASTIAN_SOUTH_DIVERSION     407.000   
398330.906    492661.813    ST.SEBASTIAN_SOUTH_DIVERSION     410.000   
397708.156    492730.000    ST.SEBASTIAN_SOUTH_DIVERSION    1040.000   
397688.313    492741.813    ST.SEBASTIAN_SOUTH_DIVERSION    1070.000   
397684.063    492771.625    ST.SEBASTIAN_SOUTH_DIVERSION    1100.000   
397676.969    492821.281    ST.SEBASTIAN_SOUTH_DIVERSION    1150.000   
397669.875    492870.938    ST.SEBASTIAN_SOUTH_DIVERSION    1200.000   
